fill_id,order_id,timestamp,side,price,quantity,is_maker
667,1259,64734.6,SELL,99.93,5,0
668,1262,64980,SELL,99.93,4,0
669,1262,64980,SELL,99.93,4,0
670,1262,64980,SELL,99.93,7,0
671,1263,65194,SELL,99.93,1,0
672,1263,65194,SELL,99.93,2,0
673,1263,65194,SELL,99.93,1,0
674,1264,65196,SELL,99.93,4,0
675,1267,65423.1,SELL,99.93,7,0
676,1267,65423.1,SELL,99.93,15,0
677,1267,65423.1,SELL,99.93,5,0
678,1267,65423.1,SELL,99.93,5,0
679,1268,65444.5,SELL,99.93,7,0
680,1269,65604.9,SELL,99.93,6,0
681,1269,65604.9,SELL,99.93,4,0
682,1270,65637.2,SELL,99.93,2,0
683,1270,65637.2,SELL,99.93,3,0
684,1272,65689.5,SELL,99.93,9,0
685,1273,65751.8,SELL,99.93,2,0
686,1274,65756.6,SELL,99.93,2,0
687,1274,65756.6,SELL,99.93,8,0
688,1275,65833.2,SELL,99.93,5,0
689,1275,65833.2,SELL,99.93,4,0
690,1276,65909.6,BUY,99.99,9,0
691,1276,65909.6,BUY,99.99,7,0
692,1277,65929.2,SELL,99.93,10,0
693,1279,66058.6,BUY,99.96,14,0
694,1281,66175.2,SELL,99.93,4,0
695,1281,66175.2,SELL,99.93,9,0
696,1281,66175.2,SELL,99.93,6,0
697,1281,66175.2,SELL,99.93,4,0
698,1283,66315.4,SELL,99.93,6,0
699,1289,66561.3,SELL,99.93,7,0
700,1289,66561.3,SELL,99.93,1,0
701,1292,66685.3,SELL,99.93,8,0
702,1292,66685.3,SELL,99.93,2,0
703,1294,66730.8,BUY,99.94,9,0
704,1294,66730.8,BUY,99.96,5,0
705,1298,66871.8,BUY,99.96,4,0
706,1302,66999.2,SELL,99.95,5,0
707,1303,67100,BUY,99.95,5,0
708,1303,67100,BUY,99.96,4,0
709,1303,67100,BUY,99.97,4,0
710,1309,67289.2,SELL,99.93,7,0
711,1309,67289.2,SELL,99.93,4,0
712,1309,67289.2,SELL,99.93,6,0
713,1312,67313.2,SELL,99.93,2,0
714,1312,67313.2,SELL,99.93,3,0
715,1314,67460.1,BUY,99.94,10,0
716,1318,67617.1,SELL,99.93,5,0
717,1318,67617.1,SELL,99.93,5,0
718,1320,67682.9,BUY,99.94,1,0
719,1320,67682.9,BUY,99.96,5,0
720,1323,67987.1,SELL,99.93,5,0
721,1328,68247.7,SELL,99.93,1,0
722,1328,68247.7,SELL,99.93,4,0
723,1329,68285.2,SELL,99.93,9,0
724,1331,68331.7,BUY,99.96,6,0
725,1331,68331.7,BUY,99.96,2,0
726,1332,68483,BUY,99.96,5,0
727,1332,68483,BUY,99.97,9,0
728,1334,68518.7,SELL,99.93,2,0
729,1335,68529.5,SELL,99.93,13,0
730,1337,68540.6,SELL,99.93,7,0
731,1338,68617.6,SELL,99.93,10,0
732,1338,68617.6,SELL,99.93,3,0
733,1338,68617.6,SELL,99.93,17,0
734,1340,68715.2,SELL,99.93,1,0
735,1340,68715.2,SELL,99.93,1,0
736,1341,68715.7,SELL,99.93,6,0
737,1341,68715.7,SELL,99.93,1,0
738,1342,68801.1,SELL,99.93,7,0
739,1343,68806.1,SELL,99.93,2,0
740,1343,68806.1,SELL,99.93,8,0
741,1345,68812.7,BUY,99.94,9,0
742,1346,69069.2,SELL,99.93,13,0
743,1349,69239.2,SELL,99.93,1,0
744,1349,69239.2,SELL,99.93,14,0
745,1349,69239.2,SELL,99.92,12,0
746,1349,69239.2,SELL,99.92,8,0
747,1352,69263.1,SELL,99.92,5,0
748,1353,69308.1,SELL,99.92,4,0
749,1353,69308.1,SELL,99.92,3,0
750,1355,69353,SELL,99.92,2,0
751,1355,69353,SELL,99.92,3,0
752,1356,69403.7,SELL,99.92,7,0
753,1357,69422.3,SELL,99.92,5,0
754,1357,69422.3,SELL,99.92,8,0
755,1358,69433.4,SELL,99.92,4,0
756,1360,69512.1,SELL,99.92,6,0
757,1360,69512.1,SELL,99.92,3,0
758,1362,69531.5,SELL,99.92,8,0
759,1362,69531.5,SELL,99.92,3,0
760,1363,69548.9,SELL,99.92,14,0
761,1364,69620.8,SELL,99.92,4,0
762,1370,69798.6,SELL,99.92,6,0
763,1370,69798.6,SELL,99.92,12,0
764,1370,69798.6,SELL,99.92,8,0
765,1376,69990.1,SELL,99.92,4,0
766,1379,70286.6,SELL,99.92,7,0
767,1381,70383.8,BUY,99.93,8,0
768,1381,70383.8,BUY,99.93,8,0
769,1384,70700,BUY,99.93,7,0
770,1384,70700,BUY,99.94,12,0
771,1388,70894.1,SELL,99.92,1,0
772,1388,70894.1,SELL,99.92,7,0
773,1388,70894.1,SELL,99.92,5,0
774,1388,70894.1,SELL,99.92,3,0
775,1389,70982.1,SELL,99.92,4,0
776,1390,71078.1,SELL,99.92,4,0
777,1390,71078.1,SELL,99.92,9,0
778,1391,71109.9,BUY,99.93,9,0
779,1395,71563.7,SELL,99.92,7,0
780,1395,71563.7,SELL,99.92,3,0
781,1396,71591.9,BUY,99.93,8,0
782,1396,71591.9,BUY,99.94,7,0
783,1396,71591.9,BUY,99.94,4,0
784,1396,71591.9,BUY,99.97,1,0
785,1398,71718.4,BUY,99.98,4,0
786,1401,71839.8,SELL,99.92,6,0
787,1413,72335.9,SELL,99.92,1,0
788,1413,72335.9,SELL,99.92,5,0
789,1414,72375,SELL,99.92,3,0
790,1414,72375,SELL,99.92,4,0
791,1415,72389.4,BUY,99.93,11,0
792,1416,72404.8,SELL,99.92,4,0
793,1418,72466.5,SELL,99.92,7,0
794,1422,72653.6,SELL,99.92,4,0
795,1422,72653.6,SELL,99.92,3,0
796,1422,72653.6,SELL,99.92,2,0
797,1425,72912.3,SELL,99.92,9,0
798,1425,72912.3,SELL,99.92,4,0
799,1432,73279.9,SELL,99.92,8,0
800,1434,73421,BUY,99.93,4,0
801,1439,73845.8,BUY,99.93,3,0
802,1439,73845.8,BUY,99.93,10,0
803,1441,73889.2,SELL,99.92,8,0
804,1441,73889.2,SELL,99.92,2,0
805,1443,74008.8,BUY,99.93,3,0
806,1443,74008.8,BUY,99.93,7,0
807,1446,74261.4,BUY,99.95,9,0
808,1446,74261.4,BUY,99.96,3,0
809,1454,74669,BUY,99.96,10,0
810,1455,74719.4,BUY,99.96,2,0
811,1455,74719.4,BUY,99.96,2,0
812,1465,75049.6,BUY,99.96,4,0
813,1465,75049.6,BUY,99.96,7,0
814,1465,75049.6,BUY,99.96,7,0
815,1466,75102.8,BUY,99.96,5,0
816,1469,75345.4,BUY,99.96,15,0
817,1470,75347.1,BUY,99.96,6,0
818,1471,75451.8,BUY,99.96,6,0
819,1471,75451.8,BUY,99.98,4,0
820,1478,75712.6,BUY,99.98,3,0
821,1478,75712.6,BUY,99.99,7,0
822,1488,76145.3,SELL,99.96,9,0
823,1506,76731.3,BUY,99.97,3,0
824,1508,76834.5,SELL,99.96,2,0
825,1508,76834.5,SELL,99.96,6,0
826,1509,76889.1,BUY,99.96,1,0
827,1509,76889.1,BUY,99.97,2,0
828,1509,76889.1,BUY,99.97,17,0
829,1512,77054.3,SELL,99.95,14,0
830,1512,77054.3,SELL,99.95,3,0
831,1531,77650.3,SELL,99.95,9,0
832,1531,77650.3,SELL,99.94,2,0
833,1544,78182.1,BUY,99.96,8,0
834,1544,78182.1,BUY,99.96,2,0
835,1549,78473.3,SELL,99.94,8,0
836,1554,78725.7,BUY,99.96,4,0
837,1554,78725.7,BUY,99.97,5,0
838,1555,78741.3,SELL,99.96,4,0
839,1562,79176.9,BUY,99.97,8,0
840,1563,79200.6,BUY,99.97,3,0
841,1563,79200.6,BUY,99.97,8,0
842,1567,79383.1,BUY,99.97,23,0
843,1568,79433.7,BUY,99.97,6,0
844,1568,79433.7,BUY,99.97,9,0
845,1569,79579.2,BUY,99.97,2,0
846,1569,79579.2,BUY,99.97,9,0
847,1569,79579.2,BUY,99.97,5,0
848,1571,79677.4,SELL,99.96,12,0
849,1574,79817.9,SELL,99.96,6,0
850,1574,79817.9,SELL,99.95,3,0
851,1577,79970.1,BUY,99.97,2,0
852,1577,79970.1,BUY,99.97,6,0
853,1577,79970.1,BUY,99.97,2,0
854,1577,79970.1,BUY,99.98,2,0
855,1578,79984,BUY,99.98,11,0
856,1578,79984,BUY,99.98,3,0
857,1579,80045.7,BUY,99.98,6,0
858,1579,80045.7,BUY,99.98,7,0
859,1586,80217.3,BUY,99.98,1,0
860,1586,80217.3,BUY,99.98,9,0
861,1590,80354.2,BUY,99.98,4,0
862,1594,80462.6,SELL,99.98,6,0
863,1595,80501.7,SELL,99.98,1,0
864,1601,80669.3,BUY,99.98,4,0
865,1602,80687.5,SELL,99.98,3,0
866,1602,80687.5,SELL,99.97,3,0
867,1605,80983.8,SELL,99.97,8,0
868,1612,81401.4,BUY,99.99,12,0
869,1624,82039,SELL,99.97,6,0
870,1629,82100.1,SELL,99.97,1,0
871,1629,82100.1,SELL,99.97,8,0
872,1630,82173.8,BUY,99.98,8,0
873,1630,82173.8,BUY,99.99,5,0
874,1631,82244.5,SELL,99.97,17,0
875,1631,82244.5,SELL,99.97,7,0
876,1632,82256.3,SELL,99.97,8,0
877,1633,82419.2,SELL,99.97,7,0
878,1633,82419.2,SELL,99.96,5,0
879,1634,82479.6,SELL,99.96,4,0
880,1634,82479.6,SELL,99.96,11,0
881,1635,82480.1,BUY,99.99,8,0
882,1635,82480.1,BUY,99.99,2,0
883,1636,82525.4,SELL,99.96,7,0
884,1638,82686.5,SELL,99.96,1,0
885,1638,82686.5,SELL,99.95,8,0
886,1640,82699.5,BUY,99.99,2,0
887,1641,82796.5,SELL,99.95,13,0
888,1642,82815.1,SELL,99.95,9,0
889,1642,82815.1,SELL,99.95,4,0
890,1646,83166.4,SELL,99.95,8,0
891,1649,83404.8,SELL,99.95,6,0
892,1649,83404.8,SELL,99.95,3,0
893,1659,83688.4,SELL,99.95,1,0
894,1659,83688.4,SELL,99.95,5,0
895,1660,83707,BUY,99.96,6,0
896,1660,83707,BUY,99.97,3,0
897,1670,84202.4,BUY,99.97,6,0
898,1670,84202.4,BUY,99.98,3,0
899,1670,84202.4,BUY,99.99,4,0
900,1670,84202.4,BUY,99.99,2,0
901,1676,84450,BUY,99.99,4,0
902,1676,84450,BUY,99.99,8,0
903,1676,84450,BUY,99.99,19,0
904,1676,84450,BUY,99.99,13,0
905,1676,84450,BUY,99.99,4,0
906,1680,84541.1,BUY,99.99,8,0
907,1682,84620.9,BUY,99.99,2,0
908,1682,84620.9,BUY,99.99,2,0
909,1686,84846.3,BUY,99.99,10,0
910,1697,85593.1,SELL,99.99,11,0
911,1704,85778,BUY,99.99,5,0
912,1704,85778,BUY,99.99,7,0
913,1705,85783,BUY,99.99,9,0
914,1707,85910.8,SELL,99.99,4,0
915,1707,85910.8,SELL,99.99,8,0
916,1715,86321.8,SELL,99.99,2,0
917,1718,86420,BUY,99.99,8,0
918,1719,86586.5,SELL,99.98,6,0
919,1722,86824.4,SELL,99.98,2,0
920,1723,86913.4,SELL,99.98,5,0
921,1723,86913.4,SELL,99.97,1,0
922,1726,87041.8,SELL,99.97,7,0
923,1726,87041.8,SELL,99.97,7,0
924,1727,87100.3,BUY,99.99,4,0
925,1727,87100.3,BUY,99.99,4,0
926,1727,87100.3,BUY,99.99,9,0
927,1727,87100.3,BUY,99.99,5,0
928,1729,87127.2,SELL,99.97,7,0
929,1729,87127.2,SELL,99.97,4,0
930,1730,87134,SELL,99.97,1,0
931,1730,87134,SELL,99.97,4,0
932,1734,87224.9,SELL,99.97,6,0
933,1735,87265.6,SELL,99.97,2,0
934,1735,87265.6,SELL,99.96,8,0
935,1735,87265.6,SELL,99.96,4,0
936,1738,87539.5,SELL,99.96,3,0
937,1738,87539.5,SELL,99.96,5,0
938,1740,87605.2,SELL,99.96,6,0
939,1740,87605.2,SELL,99.95,3,0
940,1743,87745.9,SELL,99.95,6,0
941,1743,87745.9,SELL,99.95,2,0
942,1746,87828.1,SELL,99.94,3,0
943,1747,87846,SELL,99.94,5,0
944,1756,88164.1,SELL,99.94,4,0
945,1756,88164.1,SELL,99.94,7,0
946,1764,88642.2,SELL,99.94,3,0
947,1764,88642.2,SELL,99.94,8,0
948,1775,89124.8,BUY,99.95,5,0
949,1776,89173.1,SELL,99.94,14,0
950,1776,89173.1,SELL,99.94,12,0
951,1779,89261.3,BUY,99.95,2,0
952,1779,89261.3,BUY,99.96,6,0
953,1792,89905.5,SELL,99.94,4,0
954,1792,89905.5,SELL,99.94,7,0
955,1792,89905.5,SELL,99.94,9,0
956,1798,90090.5,SELL,99.94,1,0
957,1798,90090.5,SELL,99.94,4,0
958,1798,90090.5,SELL,99.94,2,0
959,1820,91387.6,SELL,99.94,9,0
960,1821,91461.1,SELL,99.94,2,0
961,1821,91461.1,SELL,99.94,3,0
962,1823,91799.4,BUY,99.95,6,0
963,1825,91909.7,SELL,99.94,10,0
964,1827,91951.8,SELL,99.94,5,0
965,1827,91951.8,SELL,99.94,23,0
966,1829,92293.7,SELL,99.94,2,0
967,1829,92293.7,SELL,99.94,3,0
968,1830,92333.1,SELL,99.94,3,0
969,1832,92415,SELL,99.93,8,0
970,1832,92415,SELL,99.93,11,0
971,1832,92415,SELL,99.93,6,0
972,1841,92833.1,BUY,99.94,3,0
973,1841,92833.1,BUY,99.94,5,0
974,1842,92921,BUY,99.94,9,0
975,1843,93065.9,SELL,99.93,12,0
976,1850,93325.9,SELL,99.93,2,0
977,1850,93325.9,SELL,99.93,4,0
978,1852,93397.6,BUY,99.94,12,0
979,1855,93535.9,SELL,99.93,6,0
980,1855,93535.9,SELL,99.93,5,0
981,1864,93804,SELL,99.93,3,0
982,1864,93804,SELL,99.93,4,0
983,1887,94962.7,BUY,99.94,12,0
984,1888,94987.1,BUY,99.94,8,0
985,1889,95011.4,SELL,99.93,9,0
986,1889,95011.4,SELL,99.93,5,0
987,1894,95208,BUY,99.94,8,0
988,1895,95272.4,BUY,99.94,7,0
989,1898,95304.2,SELL,99.93,6,0
990,1901,95357.9,BUY,99.94,6,0
991,1901,95357.9,BUY,99.94,1,0
992,1904,95392.3,BUY,99.94,7,0
993,1910,95594.5,SELL,99.93,1,0
994,1910,95594.5,SELL,99.93,5,0
995,1910,95594.5,SELL,99.93,10,0
996,1910,95594.5,SELL,99.93,4,0
997,1915,95806.3,SELL,99.93,3,0
998,1915,95806.3,SELL,99.93,5,0
999,1916,95841.6,BUY,99.94,13,0
1000,1917,95842.8,SELL,99.93,5,0
1001,1917,95842.8,SELL,99.93,1,0
1002,1918,95873.7,SELL,99.93,6,0
1003,1918,95873.7,SELL,99.93,4,0
1004,1919,95902.5,SELL,99.93,5,0
1005,1919,95902.5,SELL,99.93,12,0
1006,1919,95902.5,SELL,99.93,10,0
1007,1919,95902.5,SELL,99.93,2,0
1008,1921,96008.4,BUY,99.94,8,0
1009,1923,96098,SELL,99.93,5,0
1010,1923,96098,SELL,99.93,1,0
1011,1926,96326.2,SELL,99.93,3,0
1012,1928,96417.7,SELL,99.93,3,0
1013,1931,96680.5,SELL,99.93,12,0
1014,1931,96680.5,SELL,99.93,6,0
1015,1931,96680.5,SELL,99.92,3,0
1016,1932,96810.8,SELL,99.92,5,0
1017,1932,96810.8,SELL,99.92,3,0
1018,1933,96829.2,SELL,99.92,6,0
1019,1937,96912.9,SELL,99.92,6,0
1020,1939,96927.5,SELL,99.92,13,0
1021,1940,96964.8,SELL,99.92,1,0
1022,1940,96964.8,SELL,99.92,7,0
1023,1942,96994,SELL,99.92,7,0
1024,1942,96994,SELL,99.92,3,0
1025,1943,97055.2,SELL,99.92,21,0
1026,1944,97075,SELL,99.92,1,0
1027,1944,97075,SELL,99.92,10,0
1028,1945,97080.7,BUY,99.94,15,0
1029,1945,97080.7,BUY,99.95,1,0
1030,1946,97144.1,SELL,99.92,11,0
1031,1947,97282.6,SELL,99.92,8,0
1032,1950,97415.4,BUY,99.94,3,0
1033,1950,97415.4,BUY,99.95,5,0
1034,1952,97688,SELL,99.92,11,0
1035,1952,97688,SELL,99.92,6,0
1036,1952,97688,SELL,99.92,2,0
1037,1955,97920,SELL,99.92,4,0
1038,1955,97920,SELL,99.92,6,0
1039,1955,97920,SELL,99.92,9,0
1040,1958,98012.3,BUY,99.93,7,0
1041,1958,98012.3,BUY,99.94,16,0
1042,1963,98224.4,SELL,99.92,14,0
1043,1969,98350.3,SELL,99.92,4,0
1044,1969,98350.3,SELL,99.92,10,0
1045,1971,98482.9,SELL,99.92,7,0
1046,1974,98648.1,SELL,99.92,10,0
1047,1975,98670,SELL,99.92,1,0
1048,1975,98670,SELL,99.92,23,0
1049,1978,98745.4,BUY,99.93,6,0
1050,1979,98769.2,SELL,99.92,4,0
1051,1980,98773.1,SELL,99.92,1,0
1052,1980,98773.1,SELL,99.92,6,0
1053,1980,98773.1,SELL,99.92,1,0
1054,1984,98976.8,SELL,99.92,2,0
1055,1987,99045.8,BUY,99.93,4,0
1056,2000,99619.3,SELL,99.92,7,0
1057,2002,99678.3,SELL,99.92,9,0
1058,2002,99678.3,SELL,99.92,1,0
1059,2007,99892.9,SELL,99.92,7,0
1060,2009,99966.6,SELL,99.92,5,0
1061,2009,99966.6,SELL,99.92,5,0
1062,2015,100274,BUY,99.93,1,0
1063,2015,100274,BUY,99.93,14,0
1064,2028,100978,BUY,99.93,14,0
1065,2028,100978,BUY,99.93,1,0
1066,2034,101224,BUY,99.93,3,0
1067,2036,101387,SELL,99.92,8,0
1068,2039,101427,SELL,99.92,9,0
1069,2042,101553,SELL,99.92,6,0
1070,2042,101553,SELL,99.92,2,0
1071,2048,101845,BUY,99.93,7,0
1072,2049,101910,SELL,99.92,3,0
1073,2049,101910,SELL,99.92,3,0
1074,2050,101973,SELL,99.92,6,0
1075,2050,101973,SELL,99.92,8,0
1076,2061,102761,BUY,99.93,11,0
1077,2061,102761,BUY,99.93,4,0
1078,2061,102761,BUY,99.93,22,0
1079,2065,103118,SELL,99.92,4,0
1080,2065,103118,SELL,99.92,4,0
1081,2067,103220,BUY,99.93,9,0
1082,2072,103446,SELL,99.92,1,0
1083,2072,103446,SELL,99.92,7,0
1084,2072,103446,SELL,99.92,4,0
1085,2076,103725,SELL,99.92,11,0
1086,2078,103819,SELL,99.92,6,0
1087,2079,103836,SELL,99.92,10,0
1088,2080,103913,SELL,99.92,3,0
1089,2080,103913,SELL,99.92,1,0
1090,2086,104466,SELL,99.92,5,0
1091,2086,104466,SELL,99.92,10,0
1092,2091,104713,SELL,99.92,2,0
1093,2091,104713,SELL,99.92,5,0
1094,2091,104713,SELL,99.92,7,0
1095,2091,104713,SELL,99.92,1,0
1096,2095,104915,SELL,99.92,9,0
1097,2095,104915,SELL,99.92,4,0
1098,2098,104989,BUY,99.93,27,0
1099,2103,105478,SELL,99.92,10,0
1100,2108,105644,BUY,99.93,8,0
1101,2108,105644,BUY,99.93,2,0
1102,2110,105725,SELL,99.92,7,0
1103,2110,105725,SELL,99.92,1,0
1104,2112,105844,SELL,99.92,8,0
1105,2112,105844,SELL,99.91,6,0
1106,2112,105844,SELL,99.91,5,0
1107,2112,105844,SELL,99.91,1,0
1108,2116,106012,SELL,99.91,5,0
1109,2116,106012,SELL,99.91,4,0
1110,2117,106016,BUY,99.93,7,0
1111,2117,106016,BUY,99.93,4,0
1112,2119,106090,SELL,99.91,7,0
1113,2119,106090,SELL,99.91,6,0
1114,2120,106183,SELL,99.91,5,0
1115,2123,106362,SELL,99.91,18,0
1116,2123,106362,SELL,99.91,4,0
1117,2124,106363,SELL,99.91,2,0
1118,2124,106363,SELL,99.91,8,0
1119,2125,106388,SELL,99.91,6,0
1120,2128,106571,SELL,99.91,3,0
1121,2128,106571,SELL,99.91,3,0
1122,2128,106571,SELL,99.91,4,0
1123,2129,106627,SELL,99.91,7,0
1124,2130,106664,SELL,99.91,5,0
1125,2130,106664,SELL,99.91,7,0
1126,2130,106664,SELL,99.91,4,0
1127,2136,106950,SELL,99.91,7,0
1128,2137,107007,SELL,99.91,1,0
1129,2137,107007,SELL,99.91,9,0
1130,2137,107007,SELL,99.91,2,0
1131,2139,107065,SELL,99.91,6,0
1132,2143,107301,SELL,99.91,2,0
1133,2143,107301,SELL,99.91,12,0
1134,2143,107301,SELL,99.91,15,0
1135,2143,107301,SELL,99.91,12,0
1136,2145,107327,SELL,99.91,8,0
1137,2145,107327,SELL,99.91,7,0
1138,2145,107327,SELL,99.91,1,0
1139,2146,107483,SELL,99.91,9,0
1140,2148,107542,SELL,99.91,5,0
1141,2150,107641,BUY,99.93,4,0
1142,2150,107641,BUY,99.93,1,0
1143,2152,107740,SELL,99.91,4,0
1144,2152,107740,SELL,99.91,2,0
1145,2153,107835,SELL,99.91,6,0
1146,2153,107835,SELL,99.91,7,0
1147,2160,108240,SELL,99.91,6,0
1148,2161,108282,SELL,99.91,1,0
1149,2161,108282,SELL,99.91,5,0
1150,2161,108282,SELL,99.91,1,0
1151,2162,108296,SELL,99.91,7,0
1152,2162,108296,SELL,99.91,3,0
1153,2162,108296,SELL,99.91,10,0
1154,2162,108296,SELL,99.91,7,0
1155,2162,108296,SELL,99.91,7,0
1156,2162,108296,SELL,99.91,4,0
1157,2163,108457,SELL,99.91,1,0
1158,2163,108457,SELL,99.91,5,0
1159,2166,108607,SELL,99.91,7,0
1160,2168,108801,SELL,99.91,10,0
1161,2168,108801,SELL,99.91,5,0
1162,2171,108999,SELL,99.91,7,0
1163,2171,108999,SELL,99.91,4,0
1164,2173,109069,SELL,99.91,3,0
1165,2173,109069,SELL,99.91,7,0
1166,2174,109071,BUY,99.93,6,0
1167,2179,109420,SELL,99.91,6,0
1168,2180,109485,BUY,99.93,2,0
1169,2180,109485,BUY,99.93,2,0
1170,2182,109662,BUY,99.93,7,0
1171,2182,109662,BUY,99.94,1,0
1172,2182,109662,BUY,99.94,2,0
1173,2185,109842,BUY,99.94,4,0
1174,2185,109842,BUY,99.94,3,0
1175,2185,109842,BUY,99.94,2,0
1176,2186,109964,BUY,99.94,6,0
1177,2188,110034,BUY,99.94,4,0
1178,2188,110034,BUY,99.94,7,0
1179,2192,110182,BUY,99.94,10,0
1180,2192,110182,BUY,99.94,6,0
1181,2192,110182,BUY,99.94,5,0
1182,2193,110264,SELL,99.92,12,0
1183,2193,110264,SELL,99.91,3,0
1184,2196,110355,BUY,99.94,6,0
1185,2196,110355,BUY,99.94,4,0
1186,2200,110464,BUY,99.94,2,0
1187,2220,111231,SELL,99.93,5,0
1188,2224,111449,BUY,99.94,5,0
1189,2224,111449,BUY,99.95,1,0
1190,2232,111895,BUY,99.95,7,0
1191,2232,111895,BUY,99.95,4,0
1192,2236,112062,BUY,99.95,9,0
1193,2237,112177,BUY,99.95,11,0
1194,2241,112294,BUY,99.95,5,0
1195,2241,112294,BUY,99.95,3,0
1196,2242,112302,BUY,99.95,10,0
1197,2243,112337,BUY,99.95,13,0
1198,2244,112339,BUY,99.95,1,0
1199,2244,112339,BUY,99.95,10,0
1200,2245,112343,BUY,99.95,12,0
1201,2246,112429,SELL,99.93,2,0
1202,2246,112429,SELL,99.93,1,0
1203,2247,112541,BUY,99.95,2,0
1204,2247,112541,BUY,99.95,4,0
1205,2263,113294,BUY,99.95,8,0
1206,2263,113294,BUY,99.95,7,0
1207,2264,113320,BUY,99.95,6,0
1208,2264,113320,BUY,99.95,2,0
1209,2266,113420,BUY,99.95,1,0
1210,2266,113420,BUY,99.95,6,0
1211,2285,114551,SELL,99.96,9,0
1212,2285,114551,SELL,99.94,10,0
1213,2287,114628,BUY,99.96,8,0
1214,2287,114628,BUY,99.96,2,0
1215,2287,114628,BUY,99.96,9,0
1216,2287,114628,BUY,99.96,3,0
1217,2294,115013,SELL,99.94,16,0
1218,2298,115130,SELL,99.94,7,0
1219,2298,115130,SELL,99.94,6,0
1220,2302,115394,BUY,99.96,3,0
1221,2306,115502,SELL,99.94,24,0
1222,2306,115502,SELL,99.93,10,0
1223,2306,115502,SELL,99.93,11,0
1224,2307,115547,SELL,99.93,2,0
1225,2307,115547,SELL,99.93,10,0
1226,2312,115744,SELL,99.93,6,0
1227,2312,115744,SELL,99.93,3,0
1228,2312,115744,SELL,99.93,2,0
1229,2317,116135,SELL,99.94,12,0
1230,2317,116135,SELL,99.93,2,0
1231,2321,116231,BUY,99.96,2,0
1232,2324,116548,BUY,99.96,2,0
1233,2324,116548,BUY,99.96,5,0
1234,2324,116548,BUY,99.96,3,0
1235,2330,116975,SELL,99.93,3,0
1236,2330,116975,SELL,99.93,5,0
1237,2330,116975,SELL,99.92,13,0
1238,2342,117725,BUY,99.93,5,0
1239,2342,117725,BUY,99.93,10,0
1240,2342,117725,BUY,99.93,13,0
1241,2342,117725,BUY,99.93,1,0
1242,2349,118078,SELL,99.92,1,0
1243,2349,118078,SELL,99.92,8,0
1244,2351,118086,BUY,99.93,9,0
1245,2351,118086,BUY,99.95,11,0
1246,2352,118143,SELL,99.92,13,0
1247,2352,118143,SELL,99.92,3,0
1248,2354,118203,SELL,99.92,1,0
1249,2354,118203,SELL,99.92,10,0
1250,2361,118413,SELL,99.92,6,0
1251,2370,119098,BUY,99.93,5,0
1252,2370,119098,BUY,99.93,4,0
1253,2372,119277,BUY,99.93,1,0
1254,2372,119277,BUY,99.94,7,0
1255,2372,119277,BUY,99.94,7,0
1256,2372,119277,BUY,99.95,9,0
1257,2373,119284,SELL,99.92,10,0
1258,2373,119284,SELL,99.92,1,0
1259,2374,119358,SELL,99.92,9,0
1260,2374,119358,SELL,99.92,2,0
1261,2375,119402,SELL,99.92,13,0
1262,2377,119516,BUY,99.95,10,0
1263,2378,119551,SELL,99.92,15,0
1264,2380,119564,BUY,99.95,6,0
1265,2384,119958,SELL,99.92,1,0
1266,2384,119958,SELL,99.92,9,0
1267,2384,119958,SELL,99.91,7,0
1268,2387,120163,BUY,99.93,4,0
1269,2389,120199,BUY,99.93,3,0
1270,2389,120199,BUY,99.95,6,0
1271,2389,120199,BUY,99.96,6,0
1272,2390,120291,SELL,99.91,8,0
1273,2390,120291,SELL,99.91,1,0
1274,2394,120610,SELL,99.91,7,0
1275,2394,120610,SELL,99.91,2,0
1276,2394,120610,SELL,99.91,4,0
1277,2394,120610,SELL,99.91,9,0
1278,2397,120757,SELL,99.91,7,0
1279,2397,120757,SELL,99.91,10,0
1280,2397,120757,SELL,99.91,6,0
1281,2397,120757,SELL,99.91,1,0
1282,2401,121064,SELL,99.91,7,0
1283,2403,121284,SELL,99.91,14,0
1284,2406,121357,SELL,99.91,8,0
1285,2406,121357,SELL,99.91,10,0
1286,2407,121491,SELL,99.91,7,0
1287,2408,121495,SELL,99.91,1,0
1288,2408,121495,SELL,99.91,4,0
1289,2408,121495,SELL,99.91,6,0
1290,2408,121495,SELL,99.91,5,0
1291,2408,121495,SELL,99.91,6,0
1292,2408,121495,SELL,99.91,5,0
1293,2410,121632,SELL,99.91,4,0
1294,2410,121632,SELL,99.91,11,0
1295,2412,121791,SELL,99.91,11,0
1296,2412,121791,SELL,99.91,2,0
1297,2416,122120,SELL,99.91,5,0
1298,2417,122160,SELL,99.91,2,0
1299,2417,122160,SELL,99.91,18,0
1300,2417,122160,SELL,99.91,6,0
1301,2418,122227,SELL,99.91,1,0
1302,2418,122227,SELL,99.91,8,0
1303,2419,122284,SELL,99.91,10,0
1304,2421,122301,SELL,99.91,7,0
1305,2421,122301,SELL,99.91,2,0
1306,2422,122311,BUY,99.92,6,0
1307,2422,122311,BUY,99.92,7,0
1308,2422,122311,BUY,99.94,6,0
1309,2422,122311,BUY,99.95,14,0
1310,2424,122366,BUY,99.93,20,0
1311,2424,122366,BUY,99.95,3,0
1312,2425,122424,BUY,99.95,2,0
1313,2425,122424,BUY,99.96,3,0
1314,2428,122847,BUY,99.96,7,0
1315,2428,122847,BUY,99.96,1,0
